value,unit,fraction_type,component_inchi_0,component_inchi_1,component_inchi_2,component_inchi_3,fraction_0,fraction_1,fraction_2,fraction_3
21.4,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.1,0.9,,
21.2,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.2,0.8,,
21.55,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.3,0.7,,
22.2,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.4,0.6,,
22.8,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.5,0.5,,
23.1,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.6,0.4,,
23.6,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.7,0.3,,
26.15,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.8,0.2,,
29.25,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.9,0.1,,
14.46,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.1,0.9,,
13.75,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.165,0.835,,
14.99,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.2,0.8,,
14.99,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.3,0.7,,
13.75,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.307,0.693,,
15.03,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.41,0.59,,
13.75,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.432,0.568,,
15.48,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.5,0.5,,
13.75,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.542,0.458,,
15.52,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.6,0.4,,
14.650000000000034,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.64,0.36,,
16.5,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.7,0.3,,
14.650000000000034,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.727,0.273,,
18.01,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.8,0.2,,
13.650000000000034,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.805,0.195,,
19.97,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.85,0.15,,
18.65000000000004,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.876,0.124,,
22.47,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.9,0.1,,
23.65000000000004,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.941,0.059,,
27.49,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.95,0.05,,
28.75,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.977,0.023,,
31.5,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.98,0.02,,
33.75,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.989,0.011,,
-4.5499999999999545,Celcius,molar,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.098,0.902,,
-3.5499999999999545,Celcius,molar,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.196,0.804,,
-2.5499999999999545,Celcius,molar,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.295,0.705,,
-1.5499999999999543,Celcius,molar,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.394,0.606,,
-0.5499999999999545,Celcius,molar,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.494,0.506,,
1.4500000000000457,Celcius,molar,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.594,0.406,,
3.450000000000045,Celcius,molar,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.695,0.305,,
7.450000000000045,Celcius,molar,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.796,0.204,,
12.450000000000044,Celcius,molar,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.898,0.102,,
33.75,Celcius,molar,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3","InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",,,0.425,0.575,,
30.95,Celcius,molar,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3","InChI=1S/C6H14O/c1-5(2)4-6(3)7/h5-7H,4H2,1-3H3",,,0.754,0.246,,
34.900000000000034,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.029,0.971,,
19.700000000000017,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.139,0.861,,
12.700000000000015,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.267,0.733,,
7.200000000000017,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.384,0.616,,
4.200000000000017,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.493,0.507,,
2.700000000000017,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.593,0.407,,
0.700000000000017,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.686,0.314,,
-0.2999999999999829,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.773,0.227,,
-2.299999999999983,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.853,0.147,,
-3.299999999999983,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.929,0.071,,
7.650000000000034,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.024,0.976,,
6.650000000000034,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.047,0.953,,
5.650000000000034,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.07,0.93,,
4.650000000000034,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.116,0.884,,
2.650000000000034,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.229,0.771,,
2.550000000000012,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.337,0.663,,
2.550000000000012,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.441,0.559,,
-0.4499999999999886,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.542,0.458,,
-2.4499999999999886,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.64,0.36,,
-3.4499999999999886,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.734,0.266,,
-3.4499999999999886,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.826,0.174,,
-5.449999999999989,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.914,0.086,,
8.050000000000011,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.048,0.952,,
6.050000000000011,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.101,0.899,,
4.050000000000011,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.162,0.838,,
2.050000000000012,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.231,0.769,,
0.0500000000000113,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.311,0.689,,
0.0500000000000113,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.404,0.596,,
-0.9499999999999886,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.513,0.487,,
-1.9499999999999889,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.644,0.356,,
-1.9499999999999889,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.803,0.197,,
43.25,Celcius,molar,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",,,0.027,0.973,,
23.25,Celcius,molar,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",,,0.132,0.868,,
9.25,Celcius,molar,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",,,0.255,0.745,,
5.25,Celcius,molar,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",,,0.37,0.63,,
5.25,Celcius,molar,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",,,0.477,0.523,,
5.25,Celcius,molar,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",,,0.578,0.422,,
3.25,Celcius,molar,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",,,0.672,0.328,,
3.3500000000000227,Celcius,molar,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",,,0.762,0.238,,
0.5500000000000114,Celcius,molar,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",,,0.846,0.154,,
0.5500000000000114,Celcius,molar,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",,,0.925,0.075,,
2.05,Celcius,molar,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.101,0.899,,
45.8,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,,,0.1,0.9,,
45.6,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,,,0.2,0.8,,
46.0,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,,,0.3,0.7,,
46.3,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,,,0.4,0.6,,
46.9,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,,,0.5,0.5,,
47.1,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,,,0.6,0.4,,
48.0,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,,,0.7,0.3,,
49.4,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,,,0.8,0.2,,
50.4,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,,,0.9,0.1,,
62.9,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,,0.1,0.9,,
61.7,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,,0.2,0.8,,
60.6,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,,0.3,0.7,,
59.4,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,,0.4,0.6,,
58.5,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,,0.5,0.5,,
57.3,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,,0.6,0.4,,
55.5,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,,0.7,0.3,,
53.9,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,,0.8,0.2,,
53.1,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,,0.9,0.1,,
9.850000000000025,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.098,0.902,,
9.850000000000025,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.197,0.803,,
10.850000000000025,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.296,0.704,,
10.850000000000025,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.396,0.604,,
11.850000000000025,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.496,0.504,,
13.850000000000025,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.596,0.404,,
15.850000000000025,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.696,0.304,,
20.850000000000023,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.797,0.203,,
29.850000000000023,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.898,0.102,,
34.85000000000002,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.939,0.061,,
43.85000000000002,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.98,0.02,,
14.850000000000025,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.143,0.857,,
15.850000000000025,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.273,0.727,,
15.850000000000025,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.391,0.609,,
16.850000000000023,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.5,0.5,,
17.850000000000023,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.6,0.4,,
18.850000000000023,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.692,0.308,,
20.850000000000023,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.778,0.222,,
23.850000000000023,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.857,0.143,,
30.850000000000023,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.931,0.069,,
44.85000000000002,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.987,0.013,,
9.650000000000034,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.008,0.992,,
9.100000000000025,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.015,0.985,,
9.550000000000011,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.023,0.977,,
9.550000000000011,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.032,0.968,,
10.550000000000011,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.086,0.914,,
10.550000000000011,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.138,0.862,,
12.550000000000011,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.2,0.8,,
13.550000000000011,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.272,0.728,,
13.75,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.36,0.64,,
